team,players_used_x,avg_age,possession,games,games_starts,minutes,minutes_90s_x,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow_x,cards_red_x,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,players_used_y,minutes_90s_y,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Atalanta,31,25.7,,38,410,"3,420",38.0,33,22,55,31,2,3,77,5,0.87,0.58,1.45,0.82,1.39,31,38.0,77,5,,761,,,,,,,,
Bologna,26,29.9,,38,418,"3,420",38.0,33,23,56,29,4,6,101,5,0.87,0.61,1.47,0.76,1.37,26,38.0,101,5,,866,,,,,,,,
Brescia,29,25.3,,38,418,"3,420",38.0,37,20,57,30,7,9,98,11,0.97,0.53,1.50,0.79,1.32,29,38.0,98,11,,836,,,,,,,,
Cagliari,26,28.3,,38,423,"3,420",38.0,51,37,88,47,4,6,89,9,1.34,0.97,2.32,1.24,2.21,26,38.0,89,9,,817,,,,,,,,
Chievo,27,27.8,,38,430,"3,420",38.0,32,24,56,31,1,4,88,9,0.84,0.63,1.47,0.82,1.45,27,38.0,88,9,,721,,,,,,,,
Fiorentina,27,25.6,,38,420,"3,420",38.0,41,29,70,39,2,2,77,6,1.08,0.76,1.84,1.03,1.79,27,38.0,77,6,,734,,,,,,,,
Inter,31,28.4,,38,405,"3,420",38.0,64,45,109,59,5,7,79,3,1.68,1.18,2.87,1.55,2.74,31,38.0,79,3,,697,,,,,,,,
Juventus,25,28.0,,38,418,"3,420",38.0,66,44,110,60,6,6,67,2,1.74,1.16,2.89,1.58,2.74,25,38.0,67,2,,937,,,,,,,,
Lazio,28,29.2,,38,417,"3,420",38.0,48,29,77,39,9,10,93,10,1.26,0.76,2.03,1.03,1.79,28,38.0,93,10,,661,,,,,,,,
Lecce,28,24.2,,38,410,"3,420",38.0,65,42,107,62,3,3,89,6,1.71,1.11,2.82,1.63,2.74,28,38.0,89,6,,681,,,,,,,,
Livorno,27,28.6,,38,415,"3,420",38.0,49,31,80,43,6,7,94,5,1.29,0.82,2.11,1.13,1.95,27,38.0,94,5,,753,,,,,,,,
Messina,29,26.9,,38,420,"3,420",38.0,44,31,75,38,6,7,100,6,1.16,0.82,1.97,1.00,1.82,29,38.0,100,6,,855,,,,,,,,
Milan,26,29.5,,38,417,"3,420",38.0,61,44,105,59,2,4,67,5,1.61,1.16,2.76,1.55,2.71,26,38.0,67,5,,665,,,,,,,,
Palermo,24,26.7,,38,417,"3,420",38.0,46,29,75,43,3,6,98,6,1.21,0.76,1.97,1.13,1.89,24,38.0,98,6,,816,,,,,,,,
Parma,28,24.4,,38,387,"3,420",38.0,44,34,78,39,5,8,100,12,1.16,0.89,2.05,1.03,1.92,28,38.0,100,12,,726,,,,,,,,
Reggina,24,27.0,,38,418,"3,420",38.0,35,22,57,33,2,3,103,5,0.92,0.58,1.50,0.87,1.45,24,38.0,103,5,,811,,,,,,,,
Roma,30,25.2,,38,412,"3,420",38.0,54,38,92,49,5,8,97,7,1.42,1.00,2.42,1.29,2.29,30,38.0,97,7,,736,,,,,,,,
Sampdoria,24,28.6,,38,413,"3,420",38.0,42,28,70,36,6,7,86,4,1.11,0.74,1.84,0.95,1.68,24,38.0,86,4,,683,,,,,,,,
Siena,28,28.9,,38,405,"3,420",38.0,42,29,71,42,0,0,75,6,1.11,0.76,1.87,1.11,1.87,28,38.0,75,6,,742,,,,,,,,
Udinese,24,25.9,,38,418,"3,420",38.0,53,34,87,49,4,4,77,3,1.39,0.89,2.29,1.29,2.18,24,38.0,77,3,,779,,,,,,,,
